order_id,refund_type,refund_reason
20620096860,1,8
20619256804,1,7
20619260932,1,3
20617861732,1,8
20621489372,1,3
20622403213,1,7
20619314660,1,14
20622562701,1,7
20622280068,1,8
20621586140,1,8
20621872644,1,7
20619054728,1,8
20619049956,1,3
20617999752,1,7
20622380548,1,7
20621168860,1,3
20622661133,1,12
20619890184,1,7
20620294276,1,8
20622654733,1,3
20619057892,1,8
20621281160,1,8
20619949276,1,8
20622362116,1,3
20618914524,1,3
20618529160,1,8
20621293320,1,8
20622704781,1,3
20619231204,1,8
20621859716,1,7
20621407964,1,8
20622601613,1,3
20621254280,1,7
20619368164,1,3
20621823620,1,7
20622033037,1,3
20621260680,1,8
20622732813,1,2
20622580868,1,8
20621584476,1,3
20619085028,1,8
20622613124,1,2
20621508700,1,7
20619455716,1,3
20621339784,1,2
20622770701,1,6
20619496708,1,7
20620097672,1,8
20622652036,1,2
20619912712,1,3
20622812941,1,8
20619906780,1,3
20602493412,1,7
20622667396,1,3
20622501773,1,3
20621360520,1,6
20621602524,1,14
20602563940,1,7
20622827405,1,8
20622616836,1,8
20621360264,1,12
20608657892,1,8
20622545028,1,8
20619508316,1,8
20619370340,1,3
20621568604,1,7
20622678276,1,8
20621255688,1,8
20618376804,1,8
20621938948,1,3
20621274760,1,8
20620103260,1,3
20618392036,1,3
20619503076,1,2
20619989084,1,7
20621390600,1,12
20619517284,1,14
20621266952,1,8
20619143268,1,3
20621722460,1,3
20619045092,1,3
20621401608,1,3
20619499236,1,7
20607848412,1,7
20621294984,1,8
20601845860,1,8
20608200028,1,3
20619497732,1,3
20621254920,1,8
20619512932,1,3
20622610436,1,7
20621624924,1,7
20602164708,1,8
20617784668,1,3
20622683140,1,3
20621777372,1,8
20622779268,1,8
20621434248,1,3
20621869660,1,10
20619150724,1,7
20621472648,1,8
20619559396,1,3
20622808324,1,3
20621681372,1,3
20619251848,1,3
20608543068,1,3
20621421576,1,8
20621879516,1,3
20621550984,1,8
20618964700,1,8
20621924828,1,3
20581209736,1,7
20621578376,1,8
20591297380,1,8
20619426312,1,3
20619754596,1,6
20621943260,1,2
20621457800,1,8
20621961948,1,8
20621211016,1,3
20621767900,1,8
20619233252,1,8
20621422600,1,7
20622028892,1,2
20619838436,1,2
20621586056,1,2
20621884124,1,8
20621244252,1,3
20621866460,1,3
20619840612,1,12
20620055048,1,8
20622066396,1,14
20621267848,1,3
20621557256,1,3
20601381220,1,7
20619199240,1,7
20619681508,1,8
20621529864,1,3
20622026460,1,3
20621696904,1,3
20618534556,1,2
20619862244,1,2
20621689736,1,8
20608630556,1,3
20622046172,1,2
20621656924,1,8
20618090396,1,3
20621670536,1,7
20622103516,1,8
20621671816,1,2
20619853924,1,8
20621191176,1,3
20618936476,1,12
20622046428,1,2
20620047368,1,7
20622084572,1,2
20618501404,1,8
20622126940,1,8
20618937500,1,7
20595197852,1,8
20621717212,1,8
20621767816,1,2
20619586788,1,8
20618911132,1,8
20621998556,1,3
20619204616,1,7
20619018908,1,2
20620022244,1,3
20621831560,1,12
20618915484,1,3
20622097628,1,3
20620063588,1,14
20621681032,1,3
20619035932,1,8
20619679716,1,3
20619037596,1,3
20619609864,1,7
20596200292,1,3
20621856092,1,8
20621861384,1,8
20619042716,1,2
20601731044,1,8
20622162268,1,8
20621850248,1,2
20621881480,1,12
20621614300,1,3
20621588232,1,3
20620298852,1,8
20619078556,1,8
20601720968,1,3
20621535836,1,3
20619022748,1,7
20621774728,1,3
20618247580,1,3
20618907484,1,3
20622314588,1,14
20619165852,1,14
20622357084,1,12
20621763080,1,8
20621183972,1,3
20619157788,1,3
20620585948,1,8
20621183460,1,3
20621763336,1,8
20619196956,1,2
20617582692,1,8
20621979272,1,3
20622390748,1,12
20621194980,1,2
20621178504,1,8
20607930140,1,7
20622347612,1,2
20622029448,1,3
20618232220,1,7
20622391516,1,8
20621984264,1,2
20618477596,1,8
20619608676,1,7
20617975068,1,3
20621383048,1,3
20621776220,1,7
20607917924,1,7
20619235612,1,3
20622387804,1,8
20621233892,1,3
20621641096,1,3
20621239524,1,3
20593587740,1,8
20598251036,1,3
20622063240,1,8
20617781092,1,7
20622485724,1,14
20619262620,1,2
20617646564,1,7
20622116232,1,2
20619272732,1,8
20619039196,1,7
20617937948,1,8
20621237860,1,2
20622065416,1,8
20619005980,1,7
20622132232,1,2
20622545756,1,6
20621208676,1,3
20622183816,1,12
20618912540,1,8
20621244004,1,8
20622190472,1,6
20622447324,1,7
20619254428,1,3
20620998500,1,3
20621748060,1,7
20618927516,1,3
20593084388,1,3
20622552412,1,2
20621280356,1,8
20619375772,1,3
20622009864,1,4
20619400220,1,12
20621350756,1,16
20608835848,1,8
20621178332,1,8
20617791204,1,3
20622588380,1,8
20619211400,1,7
20620637284,1,8
20622039176,1,8
20619268892,1,7
20621369828,1,14
20622214408,1,2
20621412708,1,8
20619368732,1,3
20622645468,1,8
20622249608,1,7
20595699612,1,3
20619588828,1,7
20621420260,1,2
20621390856,1,8
20619636324,1,8
20622313096,1,3
20621454820,1,12
20619436316,1,3
20621395044,1,3
20622295816,1,8
20617677340,1,3
20619147868,1,7
20622041480,1,8
20622028124,1,8
20621232996,1,3
20622350856,1,12
20619408284,1,7
20621623944,1,7
20622381148,1,8
20622330504,1,3
20619457052,1,3
20622693084,1,2
20618163940,1,7
20622277768,1,7
20622376456,1,2
20619012636,1,3
20621914888,1,8
20618538724,1,8
20599238172,1,8
20619134728,1,7
20621493476,1,3
20617715228,1,8
20618423268,1,3
20619490204,1,2
20622753116,1,2
20619861348,1,8
20619515236,1,3
20622765916,1,3
20622017288,1,3
20599134308,1,3
20619463068,1,3
20619407900,1,7
20622476424,1,3
20621536740,1,8
20622269660,1,8
20622114056,1,8
20617925020,1,3
20621561444,1,8
20622812508,1,3
20622358024,1,7
20619471388,1,8
20621633380,1,6
20618929308,1,8
20619671652,1,7
20621658980,1,12
20619241500,1,3
20622610312,1,8
20580907492,1,8
20622258568,1,3
20621637348,1,14
20619581596,1,2
20622636168,1,6
20621863944,1,8
20619519132,1,7
20622614024,1,7
20601584284,1,8
20621721956,1,2
20622630792,1,7
20620300772,1,3
20619043612,1,8
20622625416,1,3
20619625116,1,8
20621750628,1,6
20621456100,1,7
20622693896,1,2
20619615260,1,8
20619580956,1,8
20619738120,1,8
20619658652,1,12
20622371336,1,3
20621748964,1,2
20619582876,1,7
20622738568,1,2
20621732964,1,8
20607906460,1,3
20622754824,1,7
20621758692,1,2
20619582108,1,3
20621771876,1,3
20621191304,1,8
20619739932,1,3
20621340260,1,7
20622797704,1,6
20608467996,1,3
20621897992,1,8
20619734940,1,3
20622808200,1,3
20619813476,1,7
20619520156,1,8
20619577700,1,7
20608403740,1,8
20621829348,1,2
20619837596,1,8
20621817444,1,8
20621876836,1,2
20619785244,1,3
20621405924,1,8
20619030884,3,7
20621368292,1,8
20621815396,1,3
20621808484,1,3
20619884828,1,2
20619679332,1,3
20619898780,1,14
20621884132,1,8
20621948004,1,8
20619899420,1,2
20622006628,1,2
20619452060,1,7
20621650788,1,7
20619905308,1,12
20619736476,1,3
20621944164,1,8
20621984996,1,14
20619861404,1,3
20619935772,1,3
20622035940,1,8
20621356644,1,8
20619973532,1,3
20619839772,1,7
20619466852,1,8
20608802076,1,8
20620011676,1,3
20622108644,1,7
20619930780,1,7
20621843172,1,8
20621742180,1,3
20620044316,1,2
20618907292,1,8
20621183260,1,10
20621184668,1,8
20618159588,1,8
20620388508,1,3
20622096484,1,3
20619373724,1,8
20619666916,1,8
20618491548,1,8
20620051868,1,7
20622110948,1,3
20621960548,1,3
20617929628,1,7
20622250596,1,3
20601737628,1,3
20621792100,1,7
20622033508,1,7
20620042396,1,7
20617772004,1,7
20622151396,1,3
20619870620,1,8
20621311460,1,3
20621298844,1,8
20622058980,1,3
20619609884,1,3
20622345828,1,2
20621335964,1,10
20621248028,1,8
20621340188,1,8
20622442724,1,14
20622162532,1,3
20619032604,1,3
20622469476,1,6
20621262748,1,3
20622164836,1,3
20618433180,1,8
20622366052,1,7
20621318940,1,3
20621413916,1,3
20622458852,1,2
20618390812,1,3
20621316764,1,3
20622496484,1,3
20621477660,1,12
20621366940,1,8
20619282076,1,3
20619104028,1,3
20622484068,1,7
20618048028,1,7
20622601956,1,14
20622597348,1,8
20622484580,1,7
20619240476,1,8
20622612580,1,3
20619868444,1,3
20622648420,1,10
20620045980,1,8
20622682468,1,8
20621593884,1,3
20621607196,1,2
20622180580,1,7
20622737764,1,3
20621623580,1,8
20618267108,1,7
20622756196,1,2
20619913500,1,7
20621666076,1,14
20620118556,1,3
20621175068,1,3
20620414236,1,3
20621720220,1,3
20621683612,1,3
20603064732,1,8
20621731100,1,8
20621747356,1,6
20621513884,1,3
20621733916,1,8
20621633052,1,7
20621819420,1,14
20621831836,1,10
20621402652,1,3
20619078428,1,7
20619247900,1,7
20621398940,1,3
20619120028,1,3
20621709084,1,3
20621882524,1,2
20621451932,1,7
20621888540,1,2
20593680668,1,3
20602394140,1,8
20621414812,1,7
20621723804,1,7
20621774492,1,8
20621925148,1,8
20601720988,1,8
20621959964,1,2
20621472540,1,8
20621981596,1,8
20622037660,1,3
20622006044,1,3
20622029980,1,3
20622005916,1,7
20620095388,1,3
20622149916,1,16
20621313436,1,3
20622181660,1,3
20622078876,1,8
20621990172,1,7
20622255772,1,8
20622291228,1,3
20621991196,1,7
20622330780,1,8
20621785372,1,8
20622292124,1,7
20622346396,1,2
20619117340,1,8
20621574428,1,8
20622456860,1,2
20622384028,1,8
20622528028,1,7
20621551772,1,3
20622367004,1,7
20622603420,1,8
20622628124,1,12
20622636444,1,14
20622122652,1,8
20622653852,1,3
20622697628,1,2
20622698908,1,2
20622712348,1,3
20622735260,1,7
20622751388,1,2
20621249564,1,8
20618375305,1,8
20601909385,1,3
20618945673,1,6
20618081545,1,7
20618969225,1,2
20618102665,1,8
20618976777,1,7
20608825609,1,8
20619052937,1,8
20619036169,1,8
20619071113,1,8
20618997129,1,3
20619141641,1,12
20619142537,1,12
20619051913,1,3
20617743113,1,3
20619217033,1,7
20619253001,1,2
20619258889,1,14
20618936201,1,7
20619056649,1,8
20619315465,1,2
20619333769,1,3
20618966281,1,3
20619238665,1,7
20619388681,1,8
20618443145,1,7
20619371657,1,3
20618478473,1,3
20619432969,1,3
20619478409,1,12
20619479049,1,3
20601860105,1,3
20619284233,1,8
20619451145,1,7
20619401481,1,3
20619334281,1,3
20618986761,1,3
20619279241,1,8
20619377289,1,3
20602860937,1,3
20617696137,1,3
20619511561,1,8
20619615881,1,2
20619549961,1,3
20619567881,1,3
20619627785,1,8
20595031817,1,3
20619763721,1,3
20618795009,1,6
20618540801,1,7
20619708809,1,3
20619516297,1,7
20618409857,1,3
20619844489,1,3
20599425409,1,3
20619755273,1,7
20619804169,1,7
20618499457,1,7
20618379521,1,7
20619884681,1,2
20618989441,1,2
20619851017,1,2
20617597313,1,8
20619918601,1,8
20618944257,1,3
20619944585,1,2
20619969673,1,3
20619369609,1,8
20619015553,1,3
20619650569,1,7
20619007617,1,2
20619761289,1,3
20618973569,1,8
20608769793,1,7
20618438145,1,7
20619984009,1,3
20619564169,1,7
20619023873,1,3
20618947713,1,3
20618486017,1,7
20617806473,1,3
20619082241,1,8
20597300737,1,8
20618543369,1,3
20619127937,1,2
20617618953,1,8
20621184009,1,2
20621184137,1,3
20619250441,1,8
20617777537,1,8
20621212041,1,2
20619233409,1,10
20619258625,1,8
20621183497,1,3
20621231625,1,3
20618271745,1,3
20618931788,1,14
20619260545,1,8
20618937420,1,2
20608706185,1,8
20619285249,1,2
20618943948,1,2
20618138369,1,8
20617687817,1,7
20618411724,1,7
20621240073,1,3
20618949249,1,8
20618491340,1,3
20618154497,1,8
20619406729,1,8
20619337217,1,2
20621274633,1,8
20601824972,1,3
20617751169,1,7
20621277321,1,14
20618999884,1,3
20618135553,1,8
20619939209,1,3
20619371521,1,2
20620428297,1,3
20618964172,1,3
20619001089,1,8
20619010124,1,8
20621321353,1,3
20621303305,1,8
20619401089,1,8
20619019724,1,2
20619379201,1,7
20619430657,1,3
20619125633,1,3
20619432449,1,8
20618499329,1,3
20619479169,1,2
20619061964,1,8
20621240841,1,8
20619520897,1,2
20619495041,1,3
20619032780,1,7
20619527937,1,7
20619577089,1,10
20621245449,1,3
20619872137,1,8
20619120844,1,2
20621357833,1,7
20597002369,1,8
20620099721,1,3
20621406089,1,8
20619209089,1,3
20619113932,1,14
20621174409,1,8
20621474953,1,8
20619157068,1,2
20621238025,1,8
20619195596,1,8
20619109505,1,3
20621464841,1,7
20619553793,1,8
20599338249,1,3
20619240268,1,2
20621519497,1,2
20608013185,1,8
20621418249,1,8
20619260876,1,2
20619076812,1,7
20621547145,1,2
20619602561,1,8
20619172428,1,7
20595931905,1,3
20619955593,1,3
20619776257,1,7
20608718729,1,3
20621362697,1,8
20619456257,1,7
20618714444,1,3
20619795841,1,2
20619517185,1,8
20618994764,1,3
20619811329,1,2
20621523465,1,8
20619403980,1,3
20619850241,1,3
20619304396,1,7
20621309705,1,8
20619828097,1,7
20618110924,1,8
20619976969,1,3
20619020876,1,3
20619847169,1,3
20619732361,1,7
20619892353,1,7
20619380556,1,7
20619126401,1,8
20619432012,1,8
20621703817,1,8
20619779841,1,7
20619420364,1,3
20619028172,1,8
20621529353,1,8
20619319628,1,8
20621723017,1,2
20619220556,1,8
20621380233,1,8
20621403529,1,3
20619464780,1,3
20619957377,1,3
20619513164,1,6
20621772169,1,2
20619514572,1,8
20621316361,1,3
20618286924,1,8
20617870156,1,8
20602721025,1,8
20621730313,1,7
20619417292,1,8
20620085633,1,10
20621297545,1,3
20618653004,1,8
20621831049,1,14
20619612033,1,8
20619582028,1,2
20619581900,1,14
20621820809,1,8
20619294156,1,3
20620062209,1,7
20619668361,1,7
20619628876,1,12
20593801481,1,8
20619303116,1,3
20618378249,1,8
20619809025,1,7
20620111745,1,6
20619651916,1,2
20621569289,1,3
20621921545,1,8
20608190721,1,3
20621953801,1,12
20619640396,1,2
20620098305,1,2
20617657676,1,3
20621438089,1,7
20619658956,1,2
20621949705,1,2
20620649217,1,2
20595729665,1,3
20619731276,1,12
20619854217,1,8
20621210497,1,8
20619031169,1,8
20619092428,1,8
20619864321,1,8
20619794508,1,6
20621205633,1,3
20618429705,1,7
20620570369,1,8
20619538252,1,8
20617859713,1,7
20621766537,1,8
20619876940,1,2
20622059145,1,12
20621823753,1,3
20621466633,1,8
20619853004,1,2
20621245953,1,3
20619770444,1,3
20622070665,1,3
20620914561,1,7
20618029825,1,8
20622072073,1,2
20619929036,1,12
20618166921,1,8
20620033921,1,8
20619909708,1,3
20621847561,1,8
20622140169,1,8
20621333121,1,3
20621282561,1,8
20619860684,1,3
20619875209,1,3
20621339905,1,3
20621333761,1,8
20622164745,1,6
20622189961,1,12
20619488129,1,3
20619933004,1,8
20621888393,1,3
20619914444,1,3
20618914764,1,3
20619197953,1,8
20621702921,1,8
20621147009,1,8
20619794380,1,3
20618482185,1,8
20621377537,1,8
20622230921,1,2
20619859916,1,3
20619725441,1,8
20621863305,1,8
20620064332,1,3
20622261257,1,2
20622002953,1,8
20621418881,1,7
20620061388,1,2
20622131849,1,3
20618348108,1,3
20621945865,1,8
20618922572,1,3
20621502593,1,14
20622167177,1,8
20621253889,1,8
20621956745,1,3
20620414156,1,3
20622288137,1,3
20621377921,1,8
20620079948,1,8
20619251660,1,3
20622306057,1,3
20622291209,1,8
20619792460,1,3
20621559041,1,6
20622260873,1,8
20619577729,1,3
20621210444,1,8
20620772940,1,8
20620440833,1,3
20621211084,1,8
20621245004,1,14
20621507841,1,7
20621610369,1,8
20618513740,1,7
20619088204,1,7
20621617537,1,6
20622370825,1,3
20622451721,1,6
20622248585,1,3
20618254593,1,7
20621620865,1,6
20600644865,1,7
20622430217,1,2
20618989569,1,7
20621341441,1,3
20621275852,1,6
20622540169,1,8
20621228108,1,7
20621748745,1,3
20621305932,1,6
20620073473,1,8
20621649793,1,8
20620376524,1,8
20622628617,1,2
20619507404,1,7
20621198337,1,8
20621345612,1,8
20621690753,1,10
20621351628,1,2
20622746505,1,10
20619996545,1,7
20621197900,1,8
20622753033,1,6
20621582721,1,7
20621510529,1,7
20528449228,1,4
20621415500,1,2
20620339788,1,8
20621730561,1,12
20617606860,1,7
20619471873,1,3
20621244545,1,3
20621732865,1,2
20619065548,1,8
20621406284,1,8
20621651201,1,3
20619254092,1,3
20619861121,1,3
20621573633,1,3
20619906124,1,3
20598833793,1,3
20620027724,1,3
20621807617,1,3
20620057804,1,3
20619701377,1,3
20621830913,1,3
20618956492,1,8
20621875073,1,3
20621574604,1,8
20621879681,1,2
20621601228,1,8
20619582209,1,3
20620707404,1,8
20621542017,1,3
20621905537,1,2
20621427660,1,3
20621629132,1,8
20595292876,1,3
20621314433,1,3
20621375180,1,3
20621658188,1,3
20619686220,1,7
20621576961,1,8
20621689164,1,2
20621208577,1,8
20621814145,1,8
20619265868,1,7
20621448065,1,7
20620119041,1,8
20621543628,1,3
20621932033,1,3
20621966465,1,8
20621993473,1,10
20621556300,1,3
20621736396,1,2
20621927169,1,8
20622059905,1,6
20621603404,1,8
20621726593,1,8
20621361100,1,3
20622080001,1,3
20621623500,1,7
20620658433,1,3
20621778636,1,8
20622024577,1,7
20599629004,1,8
20622105089,1,3
20621264972,1,8
20621774796,1,2
20621704961,1,8
20621966081,1,8
20621772108,1,3
20622204673,1,8
20621401804,1,8
20619120716,1,3
20619411713,1,3
20619558732,1,7
20621884161,1,7
20619009868,1,7
20622101889,1,3
20621864268,1,2
20621182465,1,8
20621319628,1,3
20621920076,1,2
20622126337,1,3
20621321164,1,7
20622346881,1,3
20620532556,1,3
20622386689,1,3
20621981772,1,3
20621949644,1,7
20622007884,1,6
20622144641,1,3
20621985612,1,8
20621740876,1,3
20622044108,1,2
20621227468,1,8
20622136524,1,8
20622562945,1,2
20622549505,1,2
20622113356,1,2
20621810252,1,8
20622203596,1,12
20621558476,1,8
20621747585,1,3
20622201420,1,8
20622066508,1,8
20622611585,1,8
20622199500,1,2
20622697729,1,2
20622236673,1,3
20622117452,1,8
20622597889,1,8
20621472332,1,8
20619411788,1,8
20622822017,1,10
20622086860,1,8
20622446412,1,2
20622227788,1,8
20622287692,1,8
20622533452,1,3
20621587916,1,7
20619875660,1,8
20622543948,1,7
20619216076,1,8
20622671052,1,12
20620417100,1,3
20622272716,1,3
20622747596,1,8
20622762700,1,12
20622757836,1,8
20622772812,1,2
20622802636,1,12
20622389452,1,3
20618918840,1,2
20618928312,1,3
20618228792,1,8
20617586488,1,8
20617765432,1,3
20618952120,1,8
20601861048,1,8
20597675832,1,3
20601519544,1,8
20619004472,1,8
20618974776,1,3
20619070776,1,8
20619084600,1,8
20618996024,1,8
20619119672,1,14
20619173432,1,8
20612208440,1,7
20602497976,1,3
20619157944,1,8
20619230648,1,3
20619190328,1,7
20617775800,1,3
20619023800,1,3
20618998456,1,7
20618592056,1,7
20619323064,1,2
20619356344,1,8
20619059256,1,7
20619387832,1,2
20617620408,1,3
20619388984,1,14
20601842872,1,8
20619431736,1,3
20618992824,1,3
20619420600,1,8
20619471672,1,2
20619466808,1,3
20619463096,1,3
20619502392,1,10
20619501368,1,14
20618492088,1,8
20619243448,1,3
20619586232,1,6
20619529656,1,3
20619669560,1,3
20619642808,1,2
20601665592,1,3
20618968376,1,3
20619681208,1,3
20619581112,1,7
20619720504,1,3
20619662392,1,8
20619195192,1,8
20619091768,1,3
20619758008,1,12
20619641784,1,3
20619143992,1,3
20619673144,1,3
20619202616,1,7
20619297976,1,8
20619223992,1,7
20617925560,1,8
20619859640,1,14
20618368312,1,3
20619949112,1,3
20617640504,1,3
20619984440,1,2
20617955768,1,3
20619850296,1,8
20620013112,1,3
20620030648,1,2
20619954616,1,3
20618015160,1,8
20620085944,1,8
20608951736,1,8
20618370232,1,8
20619848248,1,8
20621183160,1,3
20619194680,1,3
20621206456,1,3
20619428152,1,3
20619030200,1,8
20619898808,1,3
20620092984,1,7
20618230328,1,8
20619883064,1,3
20620539704,1,8
20621168568,1,3
20621252152,1,8
20608829752,1,8
20621288888,1,3
20621304888,1,2
20621320888,1,3
20621310264,1,3
20621349048,1,14
20621334968,1,3
20619637432,1,3
20621398712,1,10
20621386936,1,2
20607896760,1,8
20621398584,1,8
20621170872,1,3
20621233592,1,7
20621471544,1,2
20618481720,1,3
20621514040,1,12
20621262008,1,8
20601713208,1,8
20621528504,1,7
20621527480,1,2
20618058424,1,7
20621232184,1,3
20621203896,1,7
20621595960,1,10
20621582904,1,2
20621207736,1,7
20621592376,1,2
20621397688,1,8
20621359032,1,8
20621277496,1,8
20619115192,1,7
20621625144,1,8
20621698232,1,2
20621584312,1,8
20619513400,1,7
20621537848,1,8
20621701688,1,12
20621376184,1,3
20619028152,1,3
20621717176,1,2
20621717944,1,2
20618525752,1,3
20620037048,1,8
20621368248,1,3
20621173560,1,8
20621429944,1,3
20611188408,1,3
20621646904,1,8
20621835192,1,8
20621347512,1,8
20621271224,1,3
20621893048,1,8
20621506616,1,3
20621813432,1,8
20621242168,1,8
20619074360,1,7
20621883576,1,3
20621953464,1,8
20622010168,1,2
20621963960,1,3
20622025656,1,8
20622095928,1,2
20618947384,1,8
20599713848,1,3
20619731384,1,8
20621328056,1,3
20622094264,1,8
20622157112,1,3
20619186872,1,3
20621600696,1,8
20622221368,1,8
20622266040,1,12
20622203704,1,3
20622179896,1,8
20619981240,1,8
20622378680,1,8
20622271928,1,8
20622449592,1,8
20622306104,1,7
20622494776,1,3
20622482488,1,8
20622060344,1,3
20621560248,1,3
20622617016,1,7
20622735800,1,3
20622754232,1,2
20622759352,1,3
20621017656,1,8
20622747704,1,8
20622774072,1,8
20618538912,1,3
20618748320,1,3
20618920736,1,3
20617640864,1,3
20618972448,1,3
20618977952,1,2
20619093536,1,8
20619016608,1,3
20618268704,1,7
20585398944,1,8
20619083936,1,3
20619146400,1,3
20618242336,1,7
20619021088,1,8
20619180704,1,8
20619024416,1,3
20619239840,1,2
20619235360,1,2
20619261344,1,2
20619223072,1,8
20619336608,1,3
20619346976,1,8
20619359008,1,3
20619223840,1,3
20619349536,1,7
20619274016,1,3
20619390112,1,8
20619453984,1,2
20619269280,1,8
20618961824,1,3
20619065120,1,8
20619447840,1,7
20619437600,1,7
20619484448,1,8
20619504928,1,7
20618478624,1,8
20619574560,1,10
20619544224,1,2
20618917408,1,3
20619520160,1,7
20619542048,1,8
20619281312,1,8
20619489440,1,8
20619494304,1,8
20619142688,1,3
20619734816,1,6
20619702560,1,2
20619737504,1,8
20607825184,1,3
20619747360,1,3
20619258528,1,7
20619881632,1,7
20619635488,1,7
20619841056,1,7
20620001568,1,2
20620035232,1,3
20620006816,1,3
20601486880,1,3
20608190368,1,8
20607951136,1,3
20619485728,1,7
20620286240,1,3
20595070624,1,8
20621179552,1,3
20618463008,1,3
20621168928,1,3
20621203360,1,12
20621171232,1,8
20619432608,1,8
20621197472,1,8
20618472992,1,8
20619983520,1,8
20617955872,1,7
20621290016,1,8
20621274784,1,7
20621306016,1,7
20621292960,1,3
20621356192,1,2
20621348256,1,2
20619630880,1,7
20621354784,1,8
20602331040,1,3
20602277152,1,8
20621399712,1,6
20619701920,1,7
20621210528,1,3
20597316128,1,3
20621433248,1,8
20619506976,1,7
20621469600,1,6
20619897632,1,3
20620399520,1,4
20621557280,1,2
20621580320,1,10
20621345696,1,8
20621496096,1,7
20621578912,1,3
20621200672,1,8
20621605536,1,2
20619033888,1,8
20621672992,1,8
20621655328,1,3
20621463072,1,3
20621679392,1,3
20619152800,1,3
20621224736,1,3
20621718560,1,2
20587407648,1,7
20619493792,1,7
20621760672,1,6
20621741472,1,2
20621775136,1,10
20618209568,1,3
20619600032,1,8
20621871136,1,8
20621870240,1,12
20621877024,1,12
20620027424,1,8
20621889952,1,2
20620005664,1,3
20621642016,1,3
20621852704,1,3
20621333536,1,8
20619503264,1,7
20621226528,1,3
20621588768,1,8
20619011488,1,8
20621280416,1,3
20622018720,1,8
20622082976,1,3
20622119968,1,2
20622036256,1,7
20622206112,1,8
20621968032,1,7
20621936288,1,8
20607996064,1,3
20622264864,1,2
20621991712,1,3
20617587616,1,7
20622287264,1,12
20622293536,1,3
20617621024,1,8
20622142240,1,8
20622297120,1,2
20622242592,1,2
20622025504,1,8
20619512096,1,7
20622057504,1,3
20618943165,1,8
20622434848,1,14
20618960445,1,2
20622485408,1,2
20618496317,1,3
20618468285,1,8
20618971325,1,2
20622508064,1,6
20622527904,1,8
20622401824,1,7
20618595005,1,7
20618558269,1,8
20621760800,1,7
20618975805,1,8
20622121888,1,7
20622656800,1,3
20619057341,1,8
20619070653,1,3
20622682912,1,2
20619058237,1,3
20619035197,1,8
20622722336,1,6
20601421885,1,3
20619163325,1,8
20621550496,1,3
20619167421,1,3
20608730813,1,3
20622802208,1,12
20617742909,1,7
20622808224,1,2
20622813856,1,2
20601762493,1,8
20619261629,1,2
20619282237,1,3
20619288637,1,3
20618496701,1,7
20618303677,1,3
20619132221,1,3
20619384509,1,3
20619038013,1,3
20619377981,1,7
20619414461,1,12
20618453053,1,3
20619359037,1,7
20618946365,1,3
20619440573,1,6
20619449661,1,8
20619476157,1,2
20619437373,1,8
20619061053,1,8
20619473981,1,7
20619496253,1,8
20618400957,1,7
20619520957,1,2
20618108477,1,8
20601734589,1,3
20618927165,1,3
20619592125,1,3
20619270205,1,8
20600753341,1,8
20619570621,1,7
20619423933,1,3
20619046333,1,3
20619540541,1,8
20619379133,1,3
20619660477,1,7
20619522365,1,3
20619220925,1,8
20619385661,1,8
20608649661,1,3
20619753405,1,7
20619134909,1,3
20619820605,1,2
20619838013,1,14
20619593277,1,8
20619863613,1,8
20619850429,1,7
20619907389,1,2
20619892669,1,3
20619159613,1,3
20619919037,1,7
20618413117,1,7
20619897149,1,8
20619293757,1,3
20617912637,1,3
20620080189,1,3
20620014397,1,3
20619419197,1,3
20619060285,1,3
20620826301,1,2
20621196605,1,2
20619888829,1,3
20620773053,1,8
20621201597,1,2
20621212989,1,8
20620384957,1,3
20621219773,1,3
20621225405,1,2
20620109245,1,3
20621248317,1,8
20601885117,1,3
20621263421,1,3
20619429949,1,3
20621286845,1,3
20621276605,1,2
20621297213,1,2
20620943933,1,8
20621319613,1,8
20621334717,1,3
20621294781,1,8
20621391805,1,3
20621398589,1,2
20621414461,1,3
20619177405,1,3
20618103613,1,7
20621365181,1,8
20621477821,1,8
20621501501,1,8
20621498557,1,3
20621216445,1,3
20620058557,1,7
20621430461,1,8
20621238461,1,8
20621362493,1,3
20621667901,1,8
20621393725,1,8
20621503421,1,3
20619806653,1,7
20621704381,1,3
20621635389,1,7
20621481661,1,8
20621830333,1,8
20621759805,1,8
20621847357,1,2
20621898685,1,12
20621913277,1,8
20621544381,1,8
20619785149,1,3
20621345981,1,7
20621957309,1,3
20621317565,1,3
20622001853,1,12
20621880509,1,3
20621572029,1,3
20621294909,1,8
20620110653,1,8
20621411645,1,3
20622033469,1,8
20622138045,1,6
20602046909,1,3
20622231997,1,8
20622192573,1,3
20622288445,1,3
20622268733,1,3
20619371965,1,7
20622317501,1,2
20622342717,1,8
20622243389,1,3
20622392637,1,2
20622439741,1,3
20622453949,1,8
20622343869,1,8
20622080317,1,3
20619367101,1,3
20622340541,1,8
20622565821,1,6
20622573373,1,2
20622196157,1,8
20621915453,1,8
20622444605,1,7
20622617789,1,2
20619563453,1,8
20622645565,1,3
20622698941,1,8
20622684477,1,3
20622628797,1,3
20622745405,1,10
20622732349,1,2
20622771901,1,8
20622793789,1,3
20618167228,1,3
20608811580,1,8
20618349372,1,3
20600332860,1,8
20618933820,1,8
20607952444,1,8
20599590588,1,7
20618656700,1,7
20618183996,1,7
